分類	エリア	施設コード	施設名	テキスト	総合	サービス	立地	部屋	設備・アメニティ	風呂	食事	旅行の目的	同伴者	宿泊年月	投稿者	年代	性別	投稿回数
B_ビジネス	09_大阪	607	ホテルコンソルト	駅から近く、コスパは高く、充分に満足いく旅になりました。ありがとうございます。	4	4	5	4	4	3	-	ビジネス	一人	Tue Dec 29 00:00:00 JST 2015	ブルース1964	50代	男性	96
B_ビジネス	09_大阪	147163	ＡＺ　ＨＯＳＴＥＬ（アズ　ホステル）	５月１４日に個室に宿泊しました。寝間着が用意されていて助かりました。行きは淀屋橋から歩いて行ったのですが、大阪駅までも歩いて10分ちょっと位で便利です。近くにコピーセンターがあるのがうれしい。ベッド、シャワールームともに清潔で安心して使うことができました。壁が薄いのか、隣の部屋のカーテンの開け閉めの音が響いてくるのが多少気になりましたが、フロア自体は静かで寝るのに問題はありませんでした。今回は仕事でしたがまた遠征などの時に使いたいです。	4	4	5	4	3	4	-	ビジネス	一人	Thu May 14 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	53383	サウナ＆カプセル　AMZA（アムザ）	いつも通りお風呂とマッサージは良く効きましたが、今回珍しく寝棚のシーツに前利用者の毛髪が残っているという不備が一点見つかりまして、何時もの期待値が高い分お部屋に普通の配点とさせて頂きました。	4	5	5	3	4	5	-	レジャー	一人	Fri Dec 18 00:00:00 JST 2015	酸素坊主	50代	男性	159
B_ビジネス	09_大阪	68244	アパホテル＜大阪肥後橋駅前＞	朝食バイキングのレストランは眺めがよく気持ちが良かったし、品数にも満足しました。	4	3	4	3	3	3	5	ビジネス	一人	Wed Apr 22 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	5611	シンプルハートホテル大阪	ユニバーサルから一駅。駅に着いた時は、少しホテルまで迷いましたが、とても便利が良かったです。来週、娘がまた、お世話になるようです。安いし便利がいいのでって言っていました。	4	4	4	4	4	4	4	レジャー	家族	Thu Oct 15 00:00:00 JST 2015	junchi0826	50代	女性	5
B_ビジネス	09_大阪	38281	ホテルユニバーサルポート	部屋もお風呂も清潔感があってとてもよかったです。	4	4	4	5	4	5	4	レジャー	恋人	Thu Sep 03 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	20493	ステップイン新大阪東口	新大阪駅から近く値段も安かったので選びました。他の方のクチコミで専門学校の裏とわかっていたので迷うことなく到着。Ｗベッドで広々と大の字で眠れました。シャンプー類はPOLAのもので統一されていて安心して使えました。また大阪へ行くようなことがあったら利用したいです。	5	5	5	4	5	4	-	レジャー	一人	Mon Feb 09 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	115	ホテル京阪京橋	駅を降りてすぐです。立地条件は最高。部屋も綺麗で、静かでした。	5	5	5	5	5	5	-	レジャー	恋人	Fri Oct 09 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	53383	サウナ＆カプセル　AMZA（アムザ）	全体に清潔感があり、アメニティもまずまずでした。カプセルはあんなものでしょう。露天風呂やミニプール、各種風呂ジャグジーも良かったです。食事は利用していませんが朝食は牛丼店と比較してもコスパは良さげであるしたよ。	4	4	5	4	4	5	-	ビジネス	一人	Thu Jul 30 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	72026	ホテルマイステイズ堺筋本町	立地もよくまた対応も丁寧でよかったのですが、部屋のエアコンの噴出し口のほこりと音が気になった点が残念です。	3	4	4	3	4	3	3	レジャー	家族	Sat May 16 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	14396	スーパーホテル梅田・肥後橋	１０年ぶりくらいの家族４人の旅行でした。朝食付きと２駅利用できる立地も選ぶポイントでした。夜、チェックインしたときのフロントの方の感じがよく、枕の説明も頂きました。二段ベッドは思ったよりも快適で、夜はぐっすり眠れました。私たち家族には並んだベッドよりも個別の空間があって好評でした。お水もおいしく、お部屋は清潔感があり、翌日の朝食も、本当に心のこもったおいしい食事を提供してくださり、感動しました。フロントの方、食事の係りの方、掃除の方、ホテルのすべての皆さんの感じがよく、快適なお宿でした。いい思い出となりました。またいつか、家族で行きたいなと思います。	5	5	5	5	5	4	5	レジャー	家族	Sat Oct 31 00:00:00 JST 2015	tmyf	50代	男性	1
B_ビジネス	09_大阪	5288	ホテルニュー松ヶ枝	大阪モーターショー見物の為、１泊させていただきました。地下鉄やＪＲなどの駅近くで大阪市内へのアクセス良好で、次回大阪訪れる際にも宿泊さの候補にしたいと思います。	3	3	5	4	3	4	-	レジャー	一人	Sun Dec 06 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	14396	スーパーホテル梅田・肥後橋	仕事で利用しました。会社に近くて便利です。建物が綺麗だし支払いも滞りなくできるので気持ちよく利用できました。	5	4	5	4	3	3	3	ビジネス	一人	Thu Dec 03 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	144957	三井ガーデンホテル大阪プレミア	関東から遊びに来た家族と宿泊しました。四ツ橋筋からも遠くなく、その気になれば大阪駅方面まで歩いて食事に出られるので、いい立地にあるなと思いました。ホテル内、部屋は凄くきれいでした。値段もリーズナブル、設備も充実しており申し分なしというのが正直な感想です。遊びに来た家族も大変喜んでました。また、機会があれば是非、お世話になりたいと思います。	4	4	3	5	4	4	-	レジャー	家族	Sat Aug 08 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	38808	ホテルモントレ　ラ・スール大阪	夕日や夜景がきれいに見える部屋でとても良かった。朝食会場において、食べ物の置いてある場所がわかりずらいパン類とかジュースなど、食べ終わってから気付いた物もあり、残念だった。	4	4	4	5	4	4	2	ビジネス	家族	Tue May 26 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	107687	ホテル　エルセラーン大阪	西梅田と肥後橋の丁度真ん中に位置するホテルです。西梅田の地下街が23時頃に閉じられるらしく、遅い時間にホテルに入るときには気をつける必要があります。全館禁煙とタバコの臭いがしないのは、大変空気がきれいな感じがしました。部屋は広く、浴槽も足が伸ばせる環境は、身長の高いものとしては大変ありがたいですね。また、アメニティはホテルの経営が化粧品会社であることから、自社製品をアピールするには良いのかもしれませんね。また、大阪出張の機会の折には、利用したいと思います。	4	5	3	5	5	5	3	ビジネス	一人	Wed Mar 04 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	76437	ホテルユニゾ大阪淀屋橋	最近よく使わせてもらっています。今回は8000円以内で予算内。しかも朝食付きでよかった。ユニゾはお風呂が広めだし、テレビも大きいので良いです。朝食は軽くも、がっつりもいけるのと、特に高野豆腐の煮物が絶品！ファンです。また伺います。	5	4	5	3	4	4	5	ビジネス	一人	Mon Feb 16 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	143240	天然温泉　夕霧の湯　ドーミーインＰＲＥＭＩＵＭなんば	最近は予約を取るのが大変ですが大阪へ行く時は必ず利用してます。全てに関していつも満足してます。品質を落とさないように頑張ってください	5	5	5	4	5	5	5	レジャー	一人	Sat Oct 03 00:00:00 JST 2015	愛知のもんちゃん	40代	男性	23
B_ビジネス	09_大阪	139439	ホテルダイヤモンド	価格からそう文句は言えませんが、利用には安宿に慣れていてもそれなりの覚悟が要ります。布団に他人の髪の毛くらいは仕方ないです。独特のニオイもあります（消臭剤持参すべきだった）。冷暖房もなかったような。1.5畳は相当狭いですが、元テレビ台に靴と荷物が置けて重宝しました。コンセントはひとつ有。利用は夏と冬以外向き。コスパを考えると同エリア1500円クラスの方がいいかも。風呂は小さいです（個室のシャワーも有）。カランの洗い場が３人。浴槽は見ず知らずだと３人以上はキビシいかも。その間、部屋のカギはおばちゃんに預かってもらったのでそれは安全。投宿したら下でスリッパを借りましょう。	3	3	3	2	3	3	-	レジャー	一人	Thu Apr 09 00:00:00 JST 2015	ケイタイ天国	40代	男性	2
B_ビジネス	09_大阪	17820	堂島ホテル	立地も良く、のんびりさせてもらえました。特に期待していた朝食がとても美味しくて満足です。2泊したので平日限定和食と洋食両方いただけて楽しめました。人気のエッグベネディクトもグレードが高く、ドリンクも本格的エスプレッソからジュースまで自由にいただけたので嬉しかったです。パンとジャムも本当に美味しいです。駐車場の方の対応が良かったり悪かったり...到着後ホテル入口をこっち...としか教えていただけなかったのでレストランに入ってしまいました。ホテルの方は親切に丁寧に案内していただいたので助かりました。また大阪旅行の時は利用させていただきたいです。	5	4	4	3	4	3	5	レジャー	恋人	Wed Aug 26 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	72026	ホテルマイステイズ堺筋本町	スタッフが親切な対応で食事もおいしかったです。最寄駅から多少複雑に歩いたのが若干気になりました。ありがとうございました。	5	5	3	5	5	5	5	レジャー	一人	Sat Jan 10 00:00:00 JST 2015	匿名希望1341	30代	女性	11
B_ビジネス	09_大阪	1607	ホテルホップインアミング	尼崎ではトップレベルのホテルで、部屋も綺麗で問題なし。予約が取れにくいのが難点です。	4	4	4	4	4	4	-	ビジネス	一人	Sat May 16 00:00:00 JST 2015	みんれい	50代	男性	33
B_ビジネス	09_大阪	31608	ビジネスホテル　新ばし＜大阪府＞	お風呂がゆったりできて、最高です。タオルも部屋にあり、せっけん、シャンプーも風呂にあり、手ぶらで行っても、くつろげます。雨が降っていたら、フロントで傘を貸してくださいました。動物園前駅までとても近く、近くに飲食店も多いです。	5	5	5	5	5	5	-	レジャー	友達	Fri Jun 05 00:00:00 JST 2015	投稿者	na	na	na
