分類	エリア	施設コード	施設名	テキスト	総合	サービス	立地	部屋	設備・アメニティ	風呂	食事	旅行の目的	同伴者	宿泊年月	投稿者	年代	性別	投稿回数
B_ビジネス	06_札幌	625	札幌アスペンホテル	駅から近くて便利でした。当初値段から期待していなかったのですが、部屋も広くきれいでリラックスして滞在できました。外出時にルームキーを都度フロントに預けるのが、少し面倒に感じましたが、フロントの方も複数いて待つことはなかったのでまあいいかという感じでした。また札幌滞在時に利用させて頂きたいと思います。	5	4	5	5	4	5	-	レジャー	家族	Thu Nov 12 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	17678	シャトレーゼ　ガトーキングダムサッポロ　ホテル＆スパリゾート	プールが翌朝10時からなので、12時チェックアウトのプランにしました。たくさん遊べたようで、楽しかったのか子供は帰りたくないと泣いていました。食事は、夏休み期間中なのか子供好みの味付けのものが多かった気がします。でも、大人も美味しく頂けました。クロワッサンとコロッケが美味しかったですが、人気なのか最後の方は無くなって食べれなかったのが残念です。また、利用すると思います。	4	3	3	4	4	3	4	レジャー	家族	Sun Jul 19 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	10888	リッチモンドホテル札幌大通	激安でビールもついてて最高でした。	5	4	5	4	4	-	-	ビジネス	一人	Mon Apr 20 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	2914	ホテル時計台	very good	5	5	5	5	5	5	5	レジャー	一人	Fri Dec 18 00:00:00 JST 2015	玉ちゃん3966	20代	女性	152
B_ビジネス	06_札幌	130030	ラッソ　ライフステージホテル	ジム（プール）に行かせてもらったのは大変うれしかったです。問題は①プログラムの音が大きすぎて、部屋にまでひびく②朝食は品数が多くうれしかったです（いくら等）が、少し塩気が強いですの2点です。今後も使いたいですが、特に②を改善頂ければ嬉しいです。	3	3	3	2	4	3	4	ビジネス	一人	Tue Jul 14 00:00:00 JST 2015	BlackBass	40代	男性	192
B_ビジネス	06_札幌	145046	ゲストハウスやすべえ	先日、2泊3日でお世話になりました。初めてのゲストハウスですが、とても居心地がよく過ごすことができました。と言っても、朝早く出て夜遅くの戻りだったので、宿にいる時間が少なかったですが・・・少ししか宿に居られなかったのが残念なぐらい。オーナーの河合さんが言っていた、「うちは基本自由なんで」て気軽に言っていましたが、それってお客さんを信頼しているからなんだな～と。確かに気軽に話せて、迷惑に思うことなんて無かった、お客さんばかりでした。朝食のパンや入れてくれるコーヒーもおいしかったので、また札幌に行く際には泊まらせてもらいます。	5	4	4	5	4	4	4	レジャー	一人	Wed Oct 14 00:00:00 JST 2015	さんでーばざーる	40代	男性	3
B_ビジネス	06_札幌	50747	天然温泉　ホテルパコジュニアススキノ（２０１６年６月１日よりプレミアホテル―ＣＡＢＩＮ―札幌）	すすきの中心地にアクセス良く、使い勝手の良い天然温泉があるホテル。部屋が古くて狭くて暗くてしょんぼりなのを除けば、コストパフォーマンスの良いホテルだと思います。	4	4	5	2	3	5	-	レジャー	一人	Sun Jul 12 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	18175	Ｒ＆Ｂホテル札幌北３西２	立地からしてまずまずの宿でした。朝食の開始時間、６時からだとまた更に便利と思います。	3	3	4	3	3	3	4	レジャー	一人	Sat Jul 18 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	1131	ホテルモントレ札幌	11月初旬に２泊しました。今回、全国でも初めて泊まりました。立地は駅よりちょっと外れてる気がします。悪くないのですが特によいところもなく、シティホテルを気取ったビジネスホテルのようでもあり、趣旨のよくわからないホテルです。ここのモントレはロンドンをイメージしているらしいですがそこまで素敵でもなくなんだか中途半端です。結婚式をメインにしているホテルですか？アトリウムもありますが結婚式用のようでロビーとしては使っていないのでしょうか？今回、チェックイン時にフロントで対応してくださった方は、時間前にお部屋に入れて下さり部屋も広めのを下さり、感謝しています。てきぱきとプロフェッショナルで好感が持てたのですが、その横にいた若い女性二人は私の前にチェックインしたらしい男性客の会社名とか職種とかの噂話をしていて、ホテルのレベルがわかる気がしました。	3	3	2	3	3	4	-	レジャー	一人	Sun Nov 01 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	27793	コンフォートホテル札幌南３西９	この季節、どこのホテルも大変高くて選べませんでした。ここは一番安かったけれど、フロントの応対は良かったし、部屋まで持って行けるウェルカムドリンクのサービスは嬉しかったです。朝食はおにぎり数種類とパン数種類とワッフル、ヨーグルトなど冷え冷えなものが多かったけれど、暖かいスープがあってそれが救いでした。無料だしまあこんなもんか…と、落胆まではしなかったです。ホテルの贅沢な朝食に慣れ過ぎですね。朝日新聞が無料で二日分読めたのが嬉しいです。部屋は防音イマイチでした。隣の子どもの声が相当うるさかったですが、寝つきは良かったみたいで、深夜は静かに過ごせました。	4	4	4	3	3	3	2	レジャー	一人	Sat Feb 14 00:00:00 JST 2015	こくぴょん	40代	女性	4
B_ビジネス	06_札幌	67899	ニコーカプセルホテル　リフレ	北海道に行った際はよく利用しています。人気なので満室なことがあるのがネックですが、やはりそれ相応の良さがありますね。また利用しようと思います	5	5	5	5	5	5	5	レジャー	友達	Sat Apr 18 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	449	ホテル　サッポロメッツ	地下鉄の駅から近く、滞在型の利用も可能な設備が備わっていることから、次回は是非連泊で利用したいと思います。	4	3	4	5	3	3	-	ビジネス	一人	Sun Sep 13 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	16008	アパホテル＜札幌＞	良かった点；①喫煙ルームから禁煙ルームへの変更のお願いに対応して頂いた。②ツインルームが空いていたのか、一人にもかかわらずツインルームに変更して頂いた。③備え付けの歯ブラシが使いやすかった。④個人用のスリッパがあった。悪かった点；①「エコ」ということで、室内の照明を間引きしているのか、暗かった。（照明のスイッチがないか探したのですが、見つかりませんでした。）②ベッドの側面ががボロボロで、剥き出しになっていて不快であった。③部屋の大きさの割にテレビの画面が大き過ぎで、圧迫感があった。④価格が高かった。（シーズンのため、仕方ないが．．。）	2	4	2	2	2	2	-	ビジネス	一人	Sat Jul 18 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	72781	ＪＲイン札幌	駅からやや歩くが、ガード下を通ればOK。部屋にズボンプレッサーがあるのも助かる。	4	3	4	4	4	3	4	レジャー	一人	Thu Dec 03 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	7523	ホテルモントレ　エーデルホフ札幌	当日の予約で、しかも10分くらい前にとってホテルに入りました。快く対応して頂きました。ありがとうこざいました。	5	5	5	5	5	5	5	ビジネス	一人	Wed Apr 15 00:00:00 JST 2015	オイラ2975	40代	男性	20
B_ビジネス	06_札幌	4685	ホテルパールシティ札幌	札幌観光で利用しました。予定が度々変更になり、結局二度の予約による４泊の滞在になってしまいましたが、部屋は４泊通しで利用させてしただきありがとうございます。駅から近くすぐ近くにコンビニもあるし、札幌駅、大通駅のどちらにも歩いていける距離なので札幌の各地、円山公園や藻岩山、ビール工場や北大など東西南北に移動するのに便利な場所でした。ちょっと繁華街から離れているけどその分静かな環境で滞在できます。外出するときにキーを預けるが、ちょうどチェックインの列ができていたのでキーを渡すのを待つ羽目になりました。混雑時用ににキーを預けるためのボックスみたいなのがカウンターにあればいいと思います。もしかしたらあったのかもしれませんが。	4	4	4	3	4	4	-	レジャー	一人	Fri Apr 10 00:00:00 JST 2015	ちゃごう	40代	男性	8
B_ビジネス	06_札幌	79254	ホテル京阪札幌	飛行機が欠航になり、急遽お世話になりました。疲れた身体を癒してくれた大浴場にはホッとさせられ、線路側のお部屋でも音は気にならず、直前割もあり、安価で助かりました。朝食はおいしかったです♪♪	5	5	5	5	5	5	5	レジャー	家族	Wed Jan 07 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	163	ニューオータニイン札幌	ビジネスで利用しました。立地も良く重宝してます。一つ難を言えば、エレベータ待ちぐらいかな。ありがとうございました	4	3	3	4	3	3	-	ビジネス	一人	Wed Apr 01 00:00:00 JST 2015	taichi99	40代	男性	2
B_ビジネス	06_札幌	15736	カプセル・イン札幌	フロントの方の対応が良く、全体的にある程度清潔感もあり、館内も静かでリラックスできました。朝食もありがたいです。味は普通なので、美味しくなれば総合的に最高のコストパフォーマンスになると思います。	4	4	4	4	4	3	3	レジャー	一人	Wed May 20 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	144476	ＳＰＡ　ＨＯＴＥＬ　ソーレ（ＳＯＬＥ）すすきの	設備がとてもキレイかつ清潔で快適に過ごせました。また札幌に行くときは是非利用したいと思います。	5	5	5	5	5	4	3	レジャー	一人	Fri Nov 20 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	56806	ホテルルートイン　札幌駅前北口	駅北口で非常に便利です。夕飯は全く期待していませんでしたが、地下の花の舞での定食（刺身、牡蠣フライ、味噌汁、グラスビール等）、非常においしかったです。朝食は普通でしたが、非常に満足です。	5	4	5	4	4	4	5	レジャー	一人	Sat Jun 13 00:00:00 JST 2015	投稿者	na	na	na
